z,T,t,fs,fl,x,y,w,rhob,p
0.0,632.1830992568954,505.0,0.0,0.0,0.16101605116762763,0.23663254414637822,0.04780345579904453,1268.0,14330.0
0.010005002501250625,640.5202853746092,517.7931359888772,2.676237698546967e-05,0.0,0.1610243559309931,0.2366242393828305,0.047803455798756445,1267.9942129034425,14341.163239881174
0.02001000500250125,648.5469416349522,530.0912244032614,5.750511042936922e-05,0.0,0.16103389585785285,0.23661469945556224,0.04780345579811061,1267.9875650944082,14352.547616877193
0.030015007503751877,656.2773646869965,541.9184809504154,9.240323701443141e-05,0.0,0.16104472526438332,0.23660387004817462,0.047803455796755684,1267.9800187227715,14364.145236916078
0.0400200100050025,663.7249879231613,553.2975335157544,0.00013160609462886254,0.0,0.16105689049180882,0.23659170481905317,0.04780345579407469,1267.9715414953696,14375.948447062963
0.05002501250625312,670.9024498888185,564.2495607071285,0.0001752386698836818,0.0,0.16107043032442678,0.23657816498324924,0.04780345578903831,1267.962106384532,14387.949830322666
0.060030015007503754,677.8216573398607,574.7944176076674,0.00022340321828801413,0.0,0.16108537649220017,0.2365632188097641,0.04780345578000918,1267.9516912776296,14400.142199632708
0.07003501750875438,684.4938374860794,584.9507396310356,0.00027618085802701923,0.0,0.16110175416510103,0.23654684112704064,0.04780345576448161,1267.9402786322898,14412.518593306395
0.080040020010005,690.9295914605973,594.736046541257,0.0003336334141508061,0.0,0.16111958252511221,0.2365290127507623,0.0478034557387665,1267.9278550774395,14425.0722682026
0.09004502251125562,697.1389376811858,604.1668267075023,0.0003958050866854942,0.0,0.16113887528352516,0.2365097199663096,0.04780345569760292,1267.914411052377,14437.796694674837
0.10005002501250625,703.1313538983176,613.2586176571747,0.0004627241627767392,0.0,0.1611596412118478,0.236488953997568,0.0478034556337087,1267.8999404362935,14450.685550563823
0.11005502751375687,708.9158159586436,622.0260795560625,0.0005344046618480841,0.0,0.16118188465188124,0.2364667104965347,0.047803455537280194,1267.884440192248,14463.73271494683
0.12006003001500751,714.5008302155464,630.4830565739722,0.0006108478084567512,0.0,0.16120560597226588,0.2364429890864111,0.047803455395420816,1267.8679100483632,14476.932263222066
0.13006503251625812,719.8944673281537,638.642639750551,0.0006920435216674251,0.0,0.16123080203014561,0.2364177928995712,0.04780345519156083,1267.8503521754458,14490.278460423906
0.14007003501750875,725.1043894625303,646.5172176589818,0.0007779716940885208,0.0,0.1612574665675134,0.23639112818081512,0.04780345490482235,1267.83177091006,14503.765756302328
0.15007503751875936,730.1378773768716,654.1185262310921,0.0008686034264438918,0.0,0.1612855905937644,0.23636300390441756,0.047803454509390886,1267.812172487216,14517.388779535433
0.16008004002001,735.0018552966934,661.4576941811872,0.0009639021502046286,0.0,0.161315162733527,0.2363334314259099,0.04780345397390304,1267.7915647972775,14531.14233200714
0.17008504252126064,739.702911934458,668.5452813797216,0.0010638246141233825,0.0,0.16134616953224948,0.2363024241760977,0.047803453260820736,1267.7699571722915,14545.021384181156
0.18009004502251125,744.2473227515401,675.3913188806133,0.0011683218337712603,0.0,0.16137859575039246,0.23626999736653448,0.04780345232590426,1267.747360180369,14559.021069072529
0.19009504752376188,748.641067719168,682.0053409524472,0.0012773398968830136,0.0,0.16141242461287522,0.23623616773974102,0.0478034511176827,1267.723785451247,14573.1366778367
0.2001000500250125,752.8898494818541,688.3964174618532,0.0013908207209077632,0.0,0.16144763804378576,0.23620095333422847,0.047803449577032746,1267.6992455122463,14587.36365453978
0.21010505252626313,756.9991099143077,694.573183244886,0.0015087027244936886,0.0,0.16148421687445674,0.23616437327620834,0.047803447636840454,1267.6737536428807,14601.697591173364
0.22011005502751374,760.9740442875095,700.5438632389822,0.0016309214166956075,0.0,0.16152214102605303,0.23612644759682228,0.047803445221711954,1267.6473237472917,14616.13422351675
0.23011505752876438,764.8196164523786,706.3162990641407,0.001757409945077353,0.0,0.16156138967955608,0.23608719706208378,0.047803442247856896,1267.6199702356598,14630.669425885917
0.24012006003001501,768.5405708433474,711.8979701239557,0.0018880995620868327,0.0,0.16160194142040998,0.2360466430281749,0.04780343862299809,1267.5917079233075,14645.299207312097
0.25012506253126565,772.1414450854624,717.296015526319,0.002022920054149774,0.0,0.1616437743717412,0.23600480730827159,0.04780343424644245,1267.5625519379514,14660.01970694611
0.26013006503251623,775.6265813623432,722.5172537869981,0.002161800116318469,0.0,0.16168686631076454,0.23596171205624114,0.047803429009244676,1267.532517638776,14674.827189812397
0.27013506753376687,779.0001362863924,727.5681999378847,0.0023046676823746336,0.0,0.16173119477142792,0.23591737966414533,0.04780342279444096,1267.5016205451832,14689.718043188683
0.2801400700350175,782.2660915658761,732.4550838008059,0.0024514502205550633,0.0,0.1617767371365331,0.2358718326703707,0.04780341547744626,1267.4698762730604,14704.688772107995
0.29014507253626814,785.4282623628699,737.1838643755847,0.002602074989351788,0.0,0.16182347071748424,0.23582509368014398,0.04780340692647077,1267.4373004796962,14719.735996098138
0.3001500750375187,788.4903063054446,741.7602451901989,0.0027564692649684895,0.0,0.16187137282536238,0.23577718529480818,0.047803397003074885,1267.4039088148986,14734.85644519722
0.31015507753876936,791.4557315026401,746.1896879298363,0.0029145605382070155,0.0,0.16192042083256017,0.23572813005057258,0.0478033855627768,1267.3697168787555,14750.04695637708
0.32016008004002,794.3279036234381,750.4774244714923,0.00307627668866444,0.0,0.16197059222741939,0.2356779503642909,0.04780337245570992,1267.3347401843255,14765.304470407362
0.33016508254127064,797.1100535819211,754.628469814322,0.0032415461321987755,0.0,0.16202186466065258,0.23562666848751268,0.047803357527371124,1267.298994126162,14780.626028035882
0.3401700850425213,799.8052835100685,758.6476321827814,0.0034102979531994357,0.0,0.16207421598704816,0.2355743064652507,0.04780334061936653,1267.262493952118,14796.008767225216
0.35017508754377186,802.4165733651087,762.5395240870931,0.003582462014367046,0.0,0.16212762430025174,0.23552088610171173,0.04780332157022201,1267.225254740055,14811.449919721783
0.3601800900450225,804.9467867107908,766.3085719970741,0.0037579690517787682,0.0,0.16218206796298268,0.23546642893059339,0.04780330021619457,1267.1872913777308,14826.946808059758
0.37018509254627313,807.3986759245313,769.9590250493773,0.003936750758720769,0.0,0.16223752563377367,0.23541095618886468,0.04780327639209439,1267.1486185451208,14842.496842856743
0.38019009504752377,809.774887854723,773.494964421453,0.004118739849261889,0.0,0.16229397628742562,0.23535448879683263,0.04780324993210945,1267.109250701126,14858.09751958556
0.39019509754877435,812.077968187979,776.9203106083015,0.004303870120186366,0.0,0.1623513992349384,0.23529704733872245,0.047803220670612996,1267.0692020706213,14873.7464162376
0.400200100050025,814.3103663999863,780.2388315874695,0.004492076494182517,0.0,0.16240977413760757,0.23523865204907982,0.04780318844295262,1267.0284866355516,14889.441190379532
0.4102051025512756,816.4744400089262,783.4541498384407,0.004683295058281984,0.0,0.16246908101961977,0.23517932280065448,0.04780315308620736,1266.9871181270348,14905.17957664991
0.42021010505252626,818.5724584918482,786.5697487978794,0.004877463096563249,0.0,0.162529300278845,0.2351190790940709,0.047803114439919345,1266.9451100186907,14920.959384431044
0.4302151075537769,820.6066075269867,789.588979796573,0.0050745191077361555,0.0,0.16259041269288158,0.23505794005220607,0.04780307234676261,1266.902475523206,14936.77849512799
0.4402201100550275,822.578992252945,792.5150674185186,0.005274402827920391,0.0,0.162652399426699,0.23499592441296016,0.047803026653196135,1266.8592275877681,14952.634860192828
0.4502251125562781,824.4916410487464,795.3511156544869,0.005477055237261414,0.0,0.16271524203519377,0.23493305052706245,0.04780297721003615,1266.8153788929465,14968.52649860502
0.46023011505752875,826.346508717947,798.1001130933282,0.005682418567830835,0.0,0.16277892246611136,0.23486933635548846,0.04780292387299225,1266.7709418512807,14984.451494781662
0.4702351175587794,828.1454794925569,800.7649378105943,0.005890436308117198,0.0,0.16284342306186933,0.23480479946794636,0.047802866503156495,1266.7259286065769,15000.407996573931
0.48024012006003003,829.8903702655211,803.3483625931796,0.006101053196428798,0.0,0.16290872655785849,0.23473945704482777,0.047802804967401455,1266.6803510355523,15016.394212977308
0.4902451225612806,831.5829330681546,805.8530589651413,0.00631421522246029,0.0,0.1629748160832756,0.2346733258766249,0.04780273913877604,1266.634220747715,15032.40841245897
0.5002501250625313,833.224858003549,808.2816019085545,0.006529869614684182,0.0,0.1630416751574596,0.2346064223677752,0.04780266889679042,1266.5875490882456,15048.448920803683
0.5102551275637819,834.8177756671035,810.6364737675682,0.006747964832522865,0.0,0.16310928768769398,0.23453876253902664,0.04780259412768161,1266.5403471398358,15064.514119369302
0.5202601300650325,836.3632594908769,812.9200680205322,0.0069684505558591575,0.0,0.16317763796613619,0.23447036203064253,0.04780251472462568,1266.4926257250745,15080.602443362162
0.5302651325662832,837.8628282409294,815.1346932751882,0.007191277666621239,0.0,0.1632467106642107,0.23440123610808766,0.04780243058786264,1266.444395410496,15096.712379912124
0.5402701350675337,839.3179479322465,817.2825763475034,0.007416398239354657,0.0,0.16331649082980335,0.23433139966492184,0.04780234162483561,1266.3956665086987,15112.842466653881
0.5502751375687843,840.7300341372596,819.365865939346,0.007643765519306501,0.0,0.1633869638804813,0.23426086722959685,0.04780224775021743,1266.346449083094,15128.991289887168
0.560280140070035,842.1004538513275,821.3866356184604,0.007873333907166852,0.0,0.16345811559878312,0.23418965297018615,0.04780214888594193,1266.2967529512273,15145.15748311957
0.5702851425712856,843.4305273505316,823.3468867775464,0.008105058941183092,0.0,0.16352993212665015,0.23411777069994208,0.047802044961186035,1266.246587688634,15161.339725581329
0.5802901450725363,844.7215301443334,825.2485517297821,0.008338897273832765,0.0,0.16360239995811124,0.2340452338845583,0.04780193591228585,1266.1959626338373,15177.536740608246
0.5902951475737869,845.9746944784328,827.0934961021005,0.008574806657166102,0.0,0.1636755059346817,0.23397205564673462,0.04780182168267976,1266.144886891487,15193.747294435636
0.6003001500750375,847.1912111734987,828.8835217382973,0.008812745917183002,0.0,0.16374923723727416,0.23389824877416895,0.04780170222275467,1266.0933693378158,15209.970194628324
0.6103051525762881,848.3722310807182,830.620369004251,0.009052674935715613,0.0,0.16382358138046085,0.23382382572521385,0.04780157748971743,1266.041418624487,15226.20428886226
0.6203101550775387,849.5188665739162,832.305719143223,0.009294554629454204,0.0,0.16389852620581416,0.23374879863542922,0.047801447447426273,1265.9890431830363,15242.44846364484
0.6303151575787894,850.6321930922293,833.941196701873,0.009538346925480286,0.0,0.1639740598741277,0.23367317932522885,0.04780131206618192,1265.9362512300495,15258.701642957289
0.64032016008004,851.7132503361076,835.5283714185663,0.009784014744590517,0.0,0.16405017086008494,0.23359697930510123,0.04780117132255173,1265.8830507706698,15274.962787226777
0.6503251625812906,852.7630437469211,837.0687605411423,0.010031521975066867,0.0,0.164126847943897,0.23352020978381305,0.04780102519911986,1265.8294496041349,15291.23089198791
0.6603301650825413,853.7825456554044,838.5638306318737,0.010280833454151376,0.0,0.16420408020536495,0.23344288167421273,0.047800873684274485,1265.7754553276636,15307.504986862667
