z,T,t,fs,fl,x,y,w,rho_b,p
9.865319865319865,994.6404187099058,992.6909224521188,0.2825965165925838,0.0,0.24648360296693517,0.1505977723785337,0.04755770524890449,1206.134488365497,25561.728303058917
9.8989898989899,995.4595389179063,993.493121385865,0.2841860783066838,0.0,0.2469421710558911,0.15013096216369776,0.04756955194540484,1205.7836238034902,25589.00179943522
9.932659932659934,996.2870344860119,994.3035072036399,0.2857958413351985,0.0,0.2474065567891213,0.14965825290805945,0.047581639162205334,1205.4283206173545,25616.24346795063
9.966329966329967,997.1230037027542,995.12217890073,0.2874260043088173,0.0,0.24787681832488093,0.14917958525613664,0.047593967517511104,1205.0685348242853,25643.45376865824
10.0,997.9675445548213,995.9492362503521,0.28907676336784077,0.0,0.24835301309964516,0.14869490055070816,0.04760653752389197,1204.7042229598067,25670.633162706774
10.033670033670033,998.820754180358,996.7847797480825,0.2907483108445983,0.0,0.24883519742113497,0.14820414123925024,0.04761934958471633,1204.335342362227,25697.782112306762
10.056116722783388,999.3944238387907,997.3465731959075,0.29187431742426845,0.0,0.24916000821507187,0.14787356590432768,0.047628025581581815,1204.086863243358,25715.864727164906
10.078563411896745,999.9720164459022,997.9122133160286,0.2930096997782898,0.0,0.24948752093305576,0.14754024989525105,0.047636809347410866,1203.8363232501317,25733.934154484377
10.1010101010101,1000.5535589112881,998.4817303112851,0.2941545091353542,0.0,0.24981775051272964,0.14720417788702547,0.04764570091650717,1203.5837109714032,25751.99053189855
10.123456790123456,1001.1390771227802,999.0551544585445,0.2953087939674959,0.0,0.2501507110473257,0.14686533539395014,0.047654700299476126,1203.329015587735,25770.033997173246
10.145903479236813,1001.728595598189,999.6325160855282,0.2964725991816906,0.0,0.2504864155346685,0.14652370902054157,0.047663807482891486,1203.0722270461447,25788.064688171937
10.168350168350168,1002.3221370332155,1000.2138455429832,0.29764596507328495,0.0,0.2508248755521188,0.14617928678651593,0.04767302242901959,1202.813336286351,25806.082742809776
10.190796857463523,1002.9197217137092,1000.7991731712168,0.2988289259684207,0.0,0.25116610083480945,0.1458320585484804,0.04768234507562074,1202.5523355342743,25824.088298993265
10.213243546576878,1003.5213667505112,1001.3885292596917,0.30002150845994396,0.0,0.2515100987274701,0.14548201654803614,0.04769177533585273,1202.2892186834424,25842.081494541053
10.235690235690235,1004.1270850821031,1001.9819439978709,0.30122372911158163,0.0,0.25185687347090097,0.1451291561252349,0.047701313098310286,1202.023981791379,25860.06246708042
10.258136924803592,1004.7368841732548,1002.5794474146181,0.3024355914663294,0.0,0.25220642527207426,0.14477347664840862,0.047710958227244034,1201.7566237264523,25878.031353911872
10.280583613916948,1005.3507643156688,1003.1810693019336,0.30365708214443965,0.0,0.2525587490911212,0.1444149827271184,0.04772071056301705,1201.4871470115907,25895.988291832353
10.303030303030303,1005.9687164078825,1003.7868391160622,0.3048881657509574,0.0,0.2529138330581075,0.14405368579531838,0.047730569922874666,1201.2155589254264,25913.93341690433
10.325476992143658,1006.5907190547595,1004.3967858441457,0.3061287782287921,0.0,0.2532716564063875,0.14368960617794851,0.04774053610212687,1200.9418729395825,25931.86686415432
10.347923681257015,1007.2167347800684,1005.0109378158891,0.3073788181869079,0.0,0.2536321867762336,0.14332277578726102,0.04775060887587242,1200.6661105938267,25949.78876717935
10.37037037037037,1007.8467050872579,1005.6293224243025,0.30863813560081954,0.0,0.25399537670125844,0.14295324163636944,0.04776078800143183,1200.3883039394534,25967.699257633434
10.392817059483725,1008.4805440327078,1006.2519656925016,0.30990651712228273,0.0,0.2543611590402919,0.14258107040736545,0.04777107322170315,1200.1084987159118,25985.5984645579
10.415263748597082,1009.1181298932901,1006.8788915765011,0.31118366704909206,0.0,0.254729441059533,0.14220635436919776,0.04778146426971073,1199.826758465924,26003.486513509273
10.437710437710438,1009.7592944205709,1007.5101208134247,0.3124691828051187,0.0,0.2551000968073543,0.14182921900295983,0.04779196087468114,1199.5431698377638,26021.363525425597
10.460157126823793,1010.4038090889635,1008.1456689893357,0.31376252359223966,0.0,0.255472957365522,0.14144983275086326,0.047802562770047574,1199.25784936413,26039.229615157376
10.482603815937148,1011.0513676883705,1008.7855432794689,0.31506297075522866,0.0,0.2558477985231177,0.14106841934268216,0.04781326970384284,1198.9709520331628,26057.084889572223
10.505050505050505,1011.7015646270747,1009.4297369632869,0.3163695784500788,0.0,0.2562243254348544,0.14068527313809398,0.04782408145197057,1198.6826819564933,26074.929445125057
10.527497194163862,1012.3538684713508,1010.0782202888767,0.31768111359747836,0.0,0.25660215394725805,0.1403007778016441,0.04783499783480647,1198.3933053546987,26092.763364770704
10.549943883277217,1013.0075906674497,1010.7309255221732,0.318995985101165,0.0,0.25698078858673884,0.13991542831663017,0.047846018737418276,1198.1031658648174,26110.586714088706
10.572390572390573,1013.661850223379,1011.3877231009756,0.32031216427953285,0.0,0.2573595978161255,0.13952985573183835,0.04785714413332227,1197.8127017490506,26128.399536500547
10.594837261503928,1014.3155365454999,1012.0483849295555,0.3216271018120171,0.0,0.25773778820951593,0.13914485299203352,0.047868374111018984,1197.5224638588986,26146.201847500473
10.617283950617285,1014.9672747472052,1012.7125305396585,0.32293765153352094,0.0,0.2581143807607796,0.1387613986379321,0.04787970890149521,1197.2331321211882,26163.993627911383
10.63973063973064,1015.6154004827092,1013.3795531404846,0.32424001792559015,0.0,0.25848819456802274,0.13838067313469737,0.047891148903460495,1196.9455269037971,26181.774816334546
10.662177328843995,1016.257954167787,1014.0485269413352,0.32552975088194475,0.0,0.2588578452295115,0.13800406049493918,0.04790269470153197,1196.6606101639277,26199.545301197137
10.684624017957352,1016.89270611519,1014.7181057616033,0.3268018153315484,0.0,0.25922176653212947,0.13763312661630245,0.04791434707144041,1196.3794704153509,26217.304913099717
10.707070707070708,1017.5172227987784,1015.3864352028446,0.3280507600293218,0.0,0.25957826299417186,0.13726956677195526,0.047926106966462115,1196.1032862578954,26235.053418470623
10.729517396184065,1018.1289784223981,1016.051112101706,0.3292709947707894,0.0,0.25992559613964783,0.13691511937497394,0.04793797548154389,1195.8332664660197,26252.79051573622
10.751964085297418,1018.7255050240569,1016.7092272152389,0.3304571577165649,0.0,0.26026209880279116,0.13657145171354343,0.04794995379619464,1195.5705705929124,26270.515835177812
10.774410774410775,1019.3045976113293,1017.357423285609,0.3316045213867552,2.16127577588527e-06,0.26058630700875746,0.136240015274919,0.0479620441192726,1195.3161804988601,26288.228943456135
10.796857463524132,1019.8644686704304,1017.9922595400719,0.3327093621087716,8.801044731527748e-06,0.26089706982766586,0.13592194782200856,0.04797424865944802,1195.0708582578006,26305.929353523446
10.819304152637486,1020.4038078304632,1018.6105812862772,0.33376921797401266,1.986759545262896e-05,0.26119362308778654,0.13561801466502774,0.04798656838704991,1194.8351379311214,26323.616537465703
10.841750841750843,1020.9218616409729,1019.2096712416464,0.3347829872540328,3.526300760064778e-05,0.261475625903796,0.1353285583239318,0.047999004092409925,1194.6092605171073,26341.28994137825
10.864197530864198,1021.4184285948761,1019.7874452320779,0.3357508643083485,5.4868906773069816e-05,0.26174314077226046,0.13505351824546627,0.048011556379615405,1194.393187295164,26358.949000946737
10.886644219977553,1021.8938017169567,1020.3425460579936,0.3366741495837127,7.85519754126771e-05,0.2619965744327201,0.1347924898634084,0.048024225673891446,1194.186640767976,26376.59315601517
10.909090909090908,1022.3486786336789,1020.8743384659556,0.3375549904822904,0.0001061696558793528,0.26223659721326786,0.13454480516887918,0.04803701224628043,1193.9891605452472,26394.221862974748
10.931537598204264,1022.78405943719,1021.3828310918512,0.3383961084103579,0.00013757543393771963,0.26246405807060647,0.1343096175905789,0.048049916247961844,1193.8001622253323,26411.834604383184
10.953984287317619,1023.2011481449932,1021.8685581916344,0.3392005519388936,0.00017262332140558564,0.26267990775081074,0.13408597876520598,0.04806293774743095,1193.618990650835,26429.43089573288
10.976430976430976,1023.6012672671552,1022.3324496772913,0.3399714969829627,0.00021117138141679842,0.26288513657874546,0.13387290069311614,0.0480760767656989,1193.4449630220065,26447.0102896349
10.998877665544333,1023.9857894045474,1022.7757088085654,0.3407120992634903,0.0002530843070099142,0.26308072851689424,0.13366940163877258,0.048089333306732256,1193.2774007298633,26464.572377863595
11.021324354657688,1024.3560859582735,1023.1997077497937,0.34142539455593557,0.000298235162133816,0.26326763009726906,0.13347453717095725,0.04810270738199801,1193.1156508784538,26482.116791753
11.043771043771043,1024.7134909346394,1023.6059043800311,0.34211423779120625,0.0003465064357453674,0.26344673144790537,0.13328741911910028,0.0481161990290777,1192.9590994243906,26499.64320140174
11.066217732884398,1025.0592770247392,1023.9957796027908,0.34278127122082747,0.00039779056384929193,0.26361885636901927,0.13310722548835305,0.048129808324926936,1192.8071780460896,26517.15131407025
11.088664421997755,1025.3946411079773,1024.3707923875972,0.34342891290244354,0.00045199005844177777,0.2637847587380348,0.13293320405207681,0.04814353539462176,1192.6593666297651,26534.640872072312
11.11111111111111,1025.7206966766123,1024.732349138744,0.34405935851808006,0.0005090173584827105,0.26394512306870666,0.13276467179473458,0.048157380416483236,1192.5151928800485,26552.111650386523
11.133557800224466,1026.038471153027,1025.081784103439,0.34467459133711276,0.000568794493334268,0.26410056760923417,0.1326010118188645,0.048171343624406365,1192.374230174622,26569.56345414946
11.156004489337823,1026.348906539312,1025.420347983673,0.34527639667866056,0.0006312526270282874,0.264251648844223,0.13244166885018857,0.04818542530810388,1192.2360944492452,26586.99611614231
11.178451178451178,1026.652862242006,1025.74920246181,0.34586637842929235,0.0006963315335011276,0.26439886663912365,0.13228614410141773,0.04819962581184789,1192.1004406402988,26604.409494344818
11.200897867564535,1026.9511192376385,1026.0694188680818,0.3464459760508942,0.0007639790386213771,0.2645426695393596,0.13213398998195694,0.04821394553217179,1191.9669590223014,26621.80346960307
11.223344556677889,1027.2443849914705,1026.381979659721,0.347016481128524,0.0008341504539654612,0.26468345992782377,0.13198480494941905,0.04822838491489037,1191.8353716451643,26639.177943437964
11.245791245791246,1027.5332987246861,1026.687781735418,0.3475790529230962,0.0009068080192389682,0.26482159887367834,0.13183822866973186,0.04824294445170924,1191.7054289864325,26656.53283600779
11.268237934904603,1027.8184367577833,1026.987640881777,0.3481347326647306,0.00098192036437858,0.2649574105898239,0.13169393756828415,0.04825762467662519,1191.5769068753216,26673.86808422908
11.290684624017956,1028.1003177523066,1027.2822968536243,0.3486844564935575,0.0010594619981706228,0.26509118646969854,0.13155164080133397,0.04827242616226447,1191.449603708512,26691.18364005394
11.313131313131313,1028.3794077393504,1027.5724187413648,0.34922906705814943,0.0011394128272570884,0.26522318870631584,0.13141107664469928,0.04828734951626395,1191.3233379553872,26708.47946889816
11.335578002244668,1028.656124869194,1027.858610388736,0.3497693238406131,0.0012217577073383068,0.2653536535148377,0.13127200927840366,0.048302395377767635,1191.1979459377346,26725.75554821216
11.358024691358025,1028.9308438478286,1028.141415703524,0.35030591230760266,0.0013064860269735867,0.2654827939894355,0.13113422593651108,0.048317564414087265,1191.0732798624306,26743.011866185545
11.380471380471382,1029.2039000472382,1028.4213237602585,0.3508394519988182,0.001393591323440695,0.265610802629066,0.13099753438753028,0.04833285731755706,1190.949206082998,26760.24842057557
11.414141414141415,1029.611013619843,1028.836701387337,0.3516352572249523,0.0015287012259107458,0.26580106978501356,0.130794168239459,0.04835603049183996,1190.7639443176383,26786.066211248737
11.447811447811448,1030.0159329340768,1029.247831955769,0.3524271290587086,0.001669159469435515,0.265989698625675,0.13059235128956054,0.04837948646946663,1190.5793832833629,26811.839601860433
11.481481481481481,1030.419398713748,1029.6558108405227,0.3532165190196528,0.0018149867881934844,0.2661771390822456,0.13039163390031852,0.04840322782045726,1190.39520908351,26837.568676544026
11.515151515151516,1030.8220329387154,1030.0615621202235,0.35400468730507656,0.0019662174003843335,0.26636378132655153,0.13019162600666248,0.04842725717840154,1190.2111488466517,26863.253546022224
11.54882154882155,1031.2243565067708,1030.465863018275,0.3547927312044297,0.002122897343197872,0.26654996465459824,0.12999198825903516,0.04845157722650431,1190.026964628109,26888.894343009757
11.582491582491583,1031.6268044503063,1030.869365230205,0.35558160885609874,0.0022850830317198826,0.2667359849152977,0.1297924246176383,0.04847619068565269,1189.842448312419,26914.491218317482
11.616161616161616,1032.0297390150504,1031.2726134445177,0.35637215919331044,0.0024528400148247655,0.266922100748367,0.1295926761343059,0.048501100304290744,1189.6574173343924,26940.044337558214
11.649831649831649,1032.4334608797346,1031.676061367059,0.3571651187639084,0.002626241903683576,0.2671085388449906,0.12939251570881524,0.04852630884988848,1189.4717110713786,26965.55387836761
11.683501683501682,1032.8382187652282,1032.0800855445068,0.3579611359763068,0.002805369451115468,0.2672954984036171,0.12919174364762429,0.04855181910180121,1189.2851877879154,26991.020028065137
11.717171717171716,1033.2442176520876,1032.4849972597897,0.3587607832170097,0.0029903097624903374,0.267483154919966,0.12899018388627895,0.04857763384532974,1189.097722036994,27016.442981690492
11.75084175084175,1033.651625797971,1032.8910527461037,0.35956456719940516,0.003181155621181942,0.2676716634236254,0.12878768076339156,0.04860375586680855,1188.9092024406323,27041.822940359754
11.784511784511784,1034.0605807214963,1033.2984619395863,0.3603729378351559,0.0033780049136464293,0.2678611612523021,0.12858409625537687,0.04863018794956626,1188.719529787182,27067.16010989353
11.818181818181818,1034.4711942970118,1033.7073959652284,0.3611862958650091,0.0035809601410570335,0.26805177043778444,0.12837930759810037,0.04865693287062025,1188.5286153945221,27092.454699676036
11.851851851851853,1034.883557085317,1034.1179935269945,0.3620049994424152,0.003790128006071181,0.268243599764126,0.1281732052351214,0.04868399339798355,1188.336379697643,27117.706921709876
11.885521885521886,1035.297742008394,1034.5303663517357,0.36282936982868663,0.004005619064757256,0.26843674654773303,0.12796569104301136,0.04871137228847756,1188.1427510265737,27142.916989836554
11.919191919191919,1035.7138074614531,1034.9446038173585,0.3636596963307022,0.004227547434982342,0.2686312981803769,0.12775667679286992,0.04873907228595812,1187.947664546571,27168.085119096813
11.952861952861952,1036.1317999428131,1035.3607768787654,0.36449624058991303,0.004456030553678924,0.2688273334691961,0.12754608281409768,0.04876709611987541,1187.751061337259,27193.211525208877
